student_id,week,message_text
S2163,5,I'm finding the material a bit challenging lately.
S2163,6,I'm trying to keep up with everything.
S2163,7,I'm having some difficulty with the recent topics.
S2163,7,Are there any office hours this week?
S2163,8,Appreciate the response.
S2163,9,What chapters should we focus on for the exam?
S2163,9,I understand.
S2163,11,I have a question about the grading rubric.
S2163,11,I have a question about the grading rubric.
S2163,12,I'm having some difficulty with the recent topics.
S2163,13,Are there any office hours this week?
S2163,14,Could you clarify the requirements for the project?
S2163,15,What chapters should we focus on for the exam?
S2163,16,What chapters should we focus on for the exam?
S2164,1,Could you clarify the requirements for the project?
S2164,2,Could you clarify the requirements for the project?
S2164,2,When is the next assignment due?
S2164,2,When is the next assignment due?
S2164,3,When is the next assignment due?
S2164,4,Are there any office hours this week?
S2164,4,Are there any office hours this week?
S2164,5,What chapters should we focus on for the exam?
S2164,6,What chapters should we focus on for the exam?
S2164,7,I have a question about the grading rubric.
S2164,8,Are there any office hours this week?
S2164,8,Could you clarify the requirements for the project?
S2164,8,I have a question about the grading rubric.
S2164,9,Are there any office hours this week?
S2164,9,I have a question about the grading rubric.
S2164,9,Could you clarify the requirements for the project?
S2164,10,Could you clarify the requirements for the project?
S2164,11,When is the next assignment due?
S2164,11,I have a question about the grading rubric.
S2164,12,I'm trying to keep up with everything.
S2164,14,I'm having some difficulty with the recent topics.
S2164,14,Are there any office hours this week?
S2165,1,I have a question about the grading rubric.
S2165,2,Could you clarify the requirements for the project?
S2165,2,I have a question about the grading rubric.
S2165,4,When is the next assignment due?
S2165,4,When is the next assignment due?
S2165,4,What chapters should we focus on for the exam?
S2165,4,Could you clarify the requirements for the project?
S2165,6,Could you clarify the requirements for the project?
S2165,7,Are there any office hours this week?
S2165,7,Are there any office hours this week?
S2165,8,What chapters should we focus on for the exam?
S2165,12,When is the next assignment due?
S2165,15,Could you clarify the requirements for the project?
S2165,15,What chapters should we focus on for the exam?
S2165,16,Could you clarify the requirements for the project?
S2166,1,Could you clarify the requirements for the project?
S2166,1,Could you clarify the requirements for the project?
S2166,2,When is the next assignment due?
S2166,3,When is the next assignment due?
S2166,4,Are there any office hours this week?
S2166,4,Could you clarify the requirements for the project?
S2166,5,Are there any office hours this week?
S2166,5,What chapters should we focus on for the exam?
S2166,6,Are there any office hours this week?
S2166,6,What chapters should we focus on for the exam?
S2166,9,When is the next assignment due?
S2166,11,Are there any office hours this week?
S2166,11,I'm concerned about my progress in the course.
S2166,11,What chapters should we focus on for the exam?
S2166,12,I'm finding the material a bit challenging lately.
S2166,12,I have a question about the grading rubric.
S2166,12,When is the next assignment due?
S2166,12,When is the next assignment due?
S2166,12,Are there any office hours this week?
S2166,14,Are there any office hours this week?
S2166,15,I'm finding the material a bit challenging lately.
S2166,15,Things have been a bit overwhelming recently.
S2166,15,Things have been a bit overwhelming recently.
S2167,3,What chapters should we focus on for the exam?
S2167,3,What chapters should we focus on for the exam?
S2167,4,Are there any office hours this week?
S2167,8,I'm finding the material a bit challenging lately.
S2167,8,Could you clarify the requirements for the project?
S2167,11,I'm having some difficulty with the recent topics.
S2167,13,Appreciate the response.
S2167,15,Things have been a bit overwhelming recently.
S2168,2,What chapters should we focus on for the exam?
S2168,2,I have a question about the grading rubric.
S2168,3,What chapters should we focus on for the exam?
S2168,5,I have a question about the grading rubric.
S2168,5,I have a question about the grading rubric.
S2168,7,What chapters should we focus on for the exam?
S2168,7,Are there any office hours this week?
S2168,10,Things have been a bit overwhelming recently.
S2168,11,I'm having some difficulty with the recent topics.
S2168,13,Are there any office hours this week?
S2168,13,Are there any office hours this week?
S2168,13,Could you clarify the requirements for the project?
S2168,14,When is the next assignment due?
S2168,15,Could you clarify the requirements for the project?
S2168,15,Are there any office hours this week?
S2168,16,Could you clarify the requirements for the project?
S2169,5,I have a question about the grading rubric.
S2169,6,What chapters should we focus on for the exam?
S2169,7,I have a question about the grading rubric.
S2169,9,Could you clarify the requirements for the project?
S2169,9,What chapters should we focus on for the exam?
S2169,10,I'm having some difficulty with the recent topics.
S2169,11,I'm trying to keep up with everything.
S2169,14,What chapters should we focus on for the exam?
S2170,2,When is the next assignment due?
S2170,3,I have a question about the grading rubric.
S2170,3,Could you clarify the requirements for the project?
S2170,4,Are there any office hours this week?
S2170,4,I have a question about the grading rubric.
S2170,4,What chapters should we focus on for the exam?
S2170,4,I have a question about the grading rubric.
S2170,4,Could you clarify the requirements for the project?
S2170,6,What chapters should we focus on for the exam?
S2170,7,I have a question about the grading rubric.
S2170,8,What chapters should we focus on for the exam?
S2170,8,What chapters should we focus on for the exam?
S2170,9,Things have been a bit overwhelming recently.
S2170,10,What chapters should we focus on for the exam?
S2170,10,Could you clarify the requirements for the project?
S2170,10,I'm finding the material a bit challenging lately.
S2170,11,Things have been a bit overwhelming recently.
S2170,12,Are there any office hours this week?
S2170,12,What chapters should we focus on for the exam?
S2170,13,Could you clarify the requirements for the project?
S2170,13,Could you clarify the requirements for the project?
S2170,14,When is the next assignment due?
S2170,15,Could you clarify the requirements for the project?
S2170,15,What chapters should we focus on for the exam?
S2170,15,Are there any office hours this week?
S2170,15,Could you clarify the requirements for the project?
S2170,16,Are there any office hours this week?
S2171,2,When is the next assignment due?
S2171,8,When is the next assignment due?
S2171,8,I'm trying to keep up with everything.
S2171,10,Are there any office hours this week?
S2171,10,Could you clarify the requirements for the project?
S2171,10,I have a question about the grading rubric.
S2171,15,I'll look into that.
S2172,1,"Hi Professor, could you clarify the requirements for the project?"
S2172,1,"Hi Professor, i have a question about the grading rubric."
S2172,1,"Hi Professor, could you clarify the requirements for the project?"
S2172,2,"Hi Professor, what chapters should we focus on for the exam?"
S2172,3,"Hi Professor, are there any office hours this week?"
S2172,4,"Hi Professor, what chapters should we focus on for the exam?"
S2172,5,"Hi Professor, what chapters should we focus on for the exam?"
S2172,5,"Hi Professor, are there any office hours this week?"
S2172,6,"Hi Professor, what chapters should we focus on for the exam?"
S2172,6,"Hi Professor, i have a question about the grading rubric."
S2172,7,"Hi Professor, could you clarify the requirements for the project?"
S2172,7,"Hi Professor, i have a question about the grading rubric."
S2172,7,"Hi Professor, when is the next assignment due?"
S2172,7,"Hi Professor, are there any office hours this week?"
S2172,7,"Hi Professor, could you clarify the requirements for the project?"
S2172,8,"Hi Professor, could you clarify the requirements for the project?"
S2172,8,"Hi Professor, i have a question about the grading rubric."
S2172,8,"Hi Professor, i have a question about the grading rubric."
S2172,8,"Hi Professor, what chapters should we focus on for the exam?"
S2172,8,"Hi Professor, what chapters should we focus on for the exam?"
